2017-09-01T20:35:12Z,24219648,226930688,53464064,61911040,2054885376,MRBTS-101056,testline,990162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2231/?format=csv
2017-09-01T20:50:12Z,24727552,226947072,53669888,61366272,2055069696,MRBTS-101056,testline,991062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2232/?format=csv
2017-09-01T21:05:12Z,25141248,226951168,53901312,61403136,2054844416,MRBTS-101056,testline,991962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2235/?format=csv
2017-09-01T21:20:12Z,25608192,226967552,53813248,61427712,2055507968,MRBTS-101056,testline,992862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2238/?format=csv
2017-09-01T21:35:12Z,23105536,226971648,53708800,61120512,2054221824,MRBTS-101056,testline,993762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2242/?format=csv
2017-09-01T21:50:12Z,23564288,226983936,53861376,61218816,2054889472,MRBTS-101056,testline,994662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2244/?format=csv
2017-09-01T22:05:12Z,24031232,227000320,54005760,61505536,2056450048,MRBTS-101056,testline,995562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2247/?format=csv
2017-09-01T22:20:12Z,24489984,227004416,54109184,61599744,2057396224,MRBTS-101056,testline,996462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2251/?format=csv
2017-09-01T22:35:12Z,24997888,227016704,54131712,61636608,2057646080,MRBTS-101056,testline,997362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2255/?format=csv
2017-09-01T22:50:12Z,25456640,227024896,54412288,61476864,2060054528,MRBTS-101056,testline,998262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2258/?format=csv
2017-09-01T23:05:12Z,22876160,226983936,54343680,61140992,2055409664,MRBTS-101056,testline,999162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2261/?format=csv
2017-09-01T23:20:12Z,23375872,226988032,54140928,60903424,2056531968,MRBTS-101056,testline,1000062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2262/?format=csv
2017-09-01T23:35:12Z,23842816,226996224,54197248,61546496,2056298496,MRBTS-101056,testline,1000962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2265/?format=csv
2017-09-01T23:50:12Z,24354816,227004416,54232064,61358080,2057777152,MRBTS-101056,testline,1001862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2269/?format=csv
